% 1. Title: Image Segmentation data
%
% 2. Source Information
%    -- Creators: Vision Group, University of Massachusetts
%    -- Donor: Vision Group (Carla Brodley, brodley@cs.umass.edu)
%    -- Date: November, 1990
%
% 3. Past Usage: None yet published
%
% 4. Relevant Information:
%
%    The instances were drawn randomly from a database of 7 outdoor
%    images.  The images were handsegmented to create a classification
%    for every pixel.
%
%    Each instance is a 3x3 region.
%
% 5. Number of Instances: Training data: 210  Test data: 2100
%
% 6. Number of Attributes: 19 continuous attributes
%
% 7. Attribute Information:
%
%     1.  region-centroid-col:  the column of the center pixel of the region.
%     2.  region-centroid-row:  the row of the center pixel of the region.
%     3.  region-pixel-count:  the number of pixels in a region = 9.
%     4.  short-line-density-5:  the results of a line extractoin algorithm that
%          counts how many lines of length 5 (any orientation) with
%          low contrast, less than or equal to 5, go through the region.
%     5.  short-line-density-2:  same as short-line-density-5 but counts lines
%          of high contrast, greater than 5.
%     6.  vedge-mean:  measure the contrast of horizontally
%          adjacent pixels in the region.  There are 6, the mean and
%          standard deviation are given.  This attribute is used as
%         a vertical edge detector.
%     7.  vegde-sd:  (see 6)
%     8.  hedge-mean:  measures the contrast of vertically adjacent
%           pixels. Used for horizontal line detection.
%     9.  hedge-sd: (see 8).
%     10. intensity-mean:  the average over the region of (R + G + B)/3
%     11. rawred-mean: the average over the region of the R value.
%     12. rawblue-mean: the average over the region of the B value.
%     13. rawgreen-mean: the average over the region of the G value.
%     14. exred-mean: measure the excess red:  (2R - (G + B))
%     15. exblue-mean: measure the excess blue:  (2B - (G + R))
%     16. exgreen-mean: measure the excess green:  (2G - (R + B))
%     17. value-mean:  3-d nonlinear transformation
%          of RGB. (Algorithm can be found in Foley and VanDam, Fundamentals
%          of Interactive Computer Graphics)
%     18. saturatoin-mean:  (see 17)
%     19. hue-mean:  (see 17)
%
% 8. Missing Attribute Values: None
%
% 9. Class Distribution:
%
%    Classes:  brickface, sky, foliage, cement, window, path, grass.
%
%    30 instances per class for training data.
%    300 instances per class for test data.
%
%
%
%
%
% Relabeled values in attribute class
%    From: 1                       To: brickface
%    From: 2                       To: sky
%    From: 3                       To: foliage
%    From: 4                       To: cement
%    From: 5                       To: window
%    From: 6                       To: path
%    From: 7                       To: grass
%
@RELATION segment

@ATTRIBUTE region-centroid-col REAL
@ATTRIBUTE region-centroid-row REAL
@ATTRIBUTE region-pixel-count REAL
@ATTRIBUTE short-line-density-5 REAL
@ATTRIBUTE short-line-density-2 REAL
@ATTRIBUTE vedge-mean REAL
@ATTRIBUTE vegde-sd REAL
@ATTRIBUTE hedge-mean REAL
@ATTRIBUTE hedge-sd REAL
@ATTRIBUTE intensity-mean REAL
@ATTRIBUTE rawred-mean REAL
@ATTRIBUTE rawblue-mean REAL
@ATTRIBUTE rawgreen-mean REAL
@ATTRIBUTE exred-mean REAL
@ATTRIBUTE exblue-mean REAL
@ATTRIBUTE exgreen-mean REAL
@ATTRIBUTE value-mean REAL
@ATTRIBUTE saturation-mean REAL
@ATTRIBUTE hue-mean REAL
@ATTRIBUTE class {brickface, sky, foliage, cement, window, path, grass}

@DATA
?,?,?,?,?,2.55556,?,2.72222,1.98233,54.1852,48.5556,67.2222,46.7778,?,?,?,?,?,-2.00408,path
?,?,?,?,?,1.5,?,1.05556,0.507408,16.1111,11.8889,15.0,21.4444,?,?,?,?,?,2.43278,grass
?,?,?,?,?,1.88889,?,3.16667,3.27778,6.40741,6.22222,6.0,7.0,?,?,?,?,?,1.75665,grass
?,?,?,?,?,0.666667,?,1.33333,0.918936,108.778,96.3333,126.222,103.778,?,?,?,?,?,-2.35544,sky
?,?,?,?,?,4.61111,?,5.55556,5.79527,40.2963,35.7778,49.0,36.1111,?,?,?,?,?,-2.17583,path
?,?,?,?,?,3.5,?,7.38889,3.67826,63.5185,56.0,79.1111,55.4444,?,?,?,?,?,-2.07044,path
?,?,?,?,?,5.5,?,0.611111,0.879815,9.51852,7.33333,14.3333,6.88889,?,?,?,?,?,-2.03623,window
?,?,?,?,?,0.5,?,10.7778,131.807,7.2963,5.33333,11.0,5.55556,?,?,?,?,?,-2.11557,window
?,?,?,?,?,0.944445,?,3.0,1.55556,44.8148,41.1111,53.7778,39.5556,?,?,?,?,?,-1.97833,cement
?,?,?,?,?,1.77778,?,0.277778,0.250924,9.2963,6.11111,15.8889,5.88889,?,?,?,?,?,-2.07413,window
?,?,?,?,?,1.11111,?,1.05556,0.462963,17.5185,13.1111,17.8889,21.5556,?,?,?,?,?,2.69011,grass
?,?,?,?,?,0.944445,?,1.77778,0.934919,3.40741,2.33333,5.77778,2.11111,?,?,?,?,?,-2.03651,window
?,?,?,?,?,0.888888,?,0.666665,0.488889,126.111,115.778,140.444,122.111,?,?,?,?,?,-2.36251,sky
?,?,?,?,?,0.888888,?,1.0,0.355555,19.2963,15.6667,26.3333,15.8889,?,?,?,?,?,-2.11573,cement
?,?,?,?,?,0.444444,?,0.444445,0.118518,5.96296,7.77778,6.77778,3.33333,?,?,?,?,?,-0.820403,brickface
?,?,?,?,?,2.44444,?,2.77778,4.20741,10.5185,7.55556,8.11111,15.8889,?,?,?,?,?,2.15678,grass
?,?,?,?,?,1.22222,?,1.44444,1.16746,59.0,51.3333,74.4444,51.2222,?,?,?,?,?,-2.09022,cement
?,?,?,?,?,3.55556,?,4.0,3.08401,13.2963,7.0,22.3333,10.5556,?,?,?,?,?,-2.34409,foliage
?,?,?,?,?,0.333333,?,0.5,0.3,6.0,7.22222,7.33333,3.44444,?,?,?,?,?,-1.05144,brickface
?,?,?,?,?,2.55555,?,3.0,2.0548,55.0741,49.5556,68.1111,47.5556,?,?,?,?,?,-1.98922,path
?,?,?,?,?,1.44444,?,0.944444,0.551852,7.77778,6.22222,5.55556,11.5556,?,?,?,?,?,1.98299,grass
?,?,?,?,?,0.111111,?,2.05556,3.57407,1.37037,1.0,2.33333,0.777778,?,?,?,?,?,-2.00735,window
?,?,?,?,?,0.5,?,2.0,0.557773,23.7037,17.3333,25.4444,28.3333,?,?,?,?,?,2.86493,grass
?,?,?,?,?,0.555556,?,0.444444,0.0296297,5.11111,6.66667,6.0,2.66667,?,?,?,?,?,-0.877707,brickface
?,?,?,?,?,2.33333,?,1.44444,0.474074,21.3704,15.7778,31.8889,16.4444,?,?,?,?,?,-2.13492,cement
?,?,?,?,?,3.61111,?,9.44444,7.93212,51.7778,46.5556,63.6667,45.1111,?,?,?,?,?,-2.0141,path
?,?,?,?,?,1.5,?,1.77778,1.71852,14.0,10.7778,13.6667,17.5556,?,?,?,?,?,2.55731,grass
?,?,?,?,?,0.333335,?,0.500001,0.077778,101.852,89.1111,123.222,93.2222,?,?,?,?,?,-2.22055,sky
?,?,?,?,?,3.11111,?,2.77778,3.16696,19.4444,16.8889,25.7778,15.6667,?,?,?,?,?,-1.61572,foliage
?,?,?,?,?,1.38889,?,2.11111,1.22963,27.1481,25.1111,35.8889,20.4444,?,?,?,?,?,-1.76836,brickface
?,?,?,?,?,3.11111,?,1.61111,1.12963,17.1852,14.3333,14.3333,22.8889,?,?,?,?,?,2.1052,grass
?,?,?,?,?,0.5,?,1.5,0.522222,4.66667,6.77778,4.88889,2.33333,?,?,?,?,?,-0.604864,brickface
?,?,?,?,?,1.88889,?,3.16667,3.27778,6.40741,6.22222,6.0,7.0,?,?,?,?,?,1.75665,grass
?,?,?,?,?,0.444444,?,2.33333,1.96638,6.25926,3.88889,11.3333,3.55556,?,?,?,?,?,-2.05798,window
?,?,?,?,?,2.38889,?,14.9444,219.574,40.4444,34.4444,49.4444,37.4444,?,?,?,?,?,-2.57363,path
?,?,?,?,?,1.44444,?,1.16667,0.344444,12.5926,8.88889,11.8889,17.0,?,?,?,?,?,2.49158,grass
?,?,?,?,?,0.888891,?,1.11111,0.162961,140.259,134.333,149.111,137.333,?,?,?,?,?,-2.29238,sky
?,?,?,?,?,1.38889,?,1.11111,2.11852,3.40741,0.888889,7.88889,1.44444,?,?,?,?,?,-2.16608,foliage
?,?,?,?,?,0.5,?,0.277778,0.151852,6.14815,7.22222,7.77778,3.44444,?,?,?,?,?,-1.17545,brickface
?,?,?,?,?,1.16667,?,1.33333,0.596282,114.63,100.889,132.889,110.111,?,?,?,?,?,-2.39503,sky
?,?,?,?,?,0.777774,?,2.61111,1.04074,136.296,129.778,146.333,132.778,?,?,?,?,?,-2.28076,sky
?,?,?,?,?,2.61111,?,13.1667,139.856,40.8889,34.1111,51.7778,36.7778,?,?,?,?,?,-2.33584,path
?,?,?,?,?,0.388889,?,14.0556,44.3741,36.1852,33.5556,43.0,32.0,?,?,?,?,?,-1.94218,cement
?,?,?,?,?,1.27778,?,2.44444,2.01843,4.66667,2.55556,5.77778,5.66667,?,?,?,?,?,-3.04418,foliage
?,?,?,?,?,1.72222,?,1.38889,0.928958,11.6296,9.55556,9.22222,16.1111,?,?,?,?,?,2.06095,grass
?,?,?,?,?,0.722223,?,1.33333,0.800001,17.7778,19.2222,21.0,13.1111,?,?,?,?,?,-1.27656,brickface
?,?,?,?,?,0.777778,?,2.38889,1.30668,22.1852,19.0,19.7778,27.7778,?,?,?,?,?,2.17984,grass
?,?,?,?,?,0.444448,?,0.611109,0.329633,134.926,126.444,147.222,131.111,?,?,?,?,?,-2.32873,sky
?,?,?,?,?,0.666667,?,1.5,0.888194,3.40741,1.11111,6.0,3.11111,?,?,?,?,?,-2.51916,foliage
?,?,?,?,?,0.722221,?,0.5,0.255555,138.074,132.556,146.556,135.111,?,?,?,?,?,-2.26453,sky
?,?,?,?,?,0.722223,?,1.05555,0.646928,69.4444,61.7778,85.3333,61.2222,?,?,?,?,?,-2.0742,cement
?,?,?,?,?,2.27778,?,2.44444,1.78471,51.1111,45.7778,63.3333,44.2222,?,?,?,?,?,-2.00893,path
?,?,?,?,?,2.55556,?,2.27778,1.59745,29.5926,25.4444,38.2222,25.1111,?,?,?,?,?,-2.06472,cement
?,?,?,?,?,0.277778,?,0.777778,0.620633,15.7407,12.4444,14.3333,20.4444,?,?,?,?,?,2.34513,grass
?,?,?,?,?,4.27778,?,0.833333,0.658281,62.4074,53.4444,79.1111,54.6667,?,?,?,?,?,-2.14451,cement
?,?,?,?,?,0.833333,?,0.166667,0.0777777,16.8519,13.5556,23.2222,13.7778,?,?,?,?,?,-2.12118,window
?,?,?,?,?,1.05556,?,1.66667,1.63299,8.48148,6.11111,13.1111,6.22222,?,?,?,?,?,-2.05997,window
?,?,?,?,?,0.222222,?,0.833333,0.388889,6.22222,7.55556,7.44444,3.66667,?,?,?,?,?,-1.01148,brickface
?,?,?,?,?,0.444444,?,0.666667,0.488889,5.66667,7.44444,6.55556,3.0,?,?,?,?,?,-0.837598,brickface
?,?,?,?,?,3.5,?,2.5,4.65556,22.7407,18.1111,31.5556,18.5556,?,?,?,?,?,-2.12487,cement
?,?,?,?,?,0.722224,?,1.0,0.557774,113.667,101.0,132.222,107.778,?,?,?,?,?,-2.3197,sky
?,?,?,?,?,1.44444,?,2.44444,0.834444,19.1481,14.6667,17.6667,25.1111,?,?,?,?,?,2.38975,grass
?,?,?,?,?,0.444445,?,1.22222,0.118518,130.148,120.778,143.222,126.444,?,?,?,?,?,-2.35718,sky
?,?,?,?,?,3.11111,?,4.66667,2.59914,49.7778,43.7778,62.4444,43.1111,?,?,?,?,?,-2.05638,cement
?,?,?,?,?,4.22222,?,4.94444,3.12279,50.3333,44.6667,62.2222,44.1111,?,?,?,?,?,-2.07122,path
?,?,?,?,?,0.944444,?,2.05556,1.70511,16.9259,13.4444,15.5556,21.7778,?,?,?,?,?,2.36358,grass
?,?,?,?,?,2.38889,?,2.55556,1.55873,46.3704,42.6667,56.3333,40.1111,?,?,?,?,?,-1.93005,path
?,?,?,?,?,15.3889,?,26.6111,31.7136,55.0,47.4444,65.4444,52.1111,?,?,?,?,?,-2.35675,foliage
?,?,?,?,?,0.722223,?,0.444445,0.42963,20.2222,16.0,28.7778,15.8889,?,?,?,?,?,-2.08489,window
?,?,?,?,?,0.611111,?,0.666667,0.577778,5.77778,7.44444,6.66667,3.22222,?,?,?,?,?,-0.871495,brickface
?,?,?,?,?,2.38889,?,3.33333,1.38243,19.4074,15.3333,16.8889,26.0,?,?,?,?,?,2.24441,grass
?,?,?,?,?,0.777778,?,1.0,0.355556,2.03704,0.111111,5.55556,0.444444,?,?,?,?,?,-2.14974,foliage
?,?,?,?,?,0.777778,?,0.777778,0.688531,2.74074,0.555556,5.55556,2.11111,?,?,?,?,?,-2.40894,foliage
?,?,?,?,?,9.44444,?,9.94444,6.94875,21.037,16.2222,26.6667,20.2222,?,?,?,?,?,-2.5142,foliage
?,?,?,?,?,0.166667,?,0.277778,0.250924,1.55556,0.888889,3.66667,0.111111,?,?,?,?,?,-1.87105,window
?,?,?,?,?,2.38889,?,2.55556,1.40897,60.7037,54.4444,74.8889,52.7778,?,?,?,?,?,-2.01821,path
?,?,?,?,?,1.88889,?,1.83333,1.70945,48.8519,43.2222,60.6667,42.6667,?,?,?,?,?,-2.06304,path
?,?,?,?,?,2.27778,?,3.27778,1.44074,21.9259,20.5556,28.7778,16.4444,?,?,?,?,?,-1.73537,brickface
?,?,?,?,?,2.22222,?,0.944444,0.879816,55.1481,54.1111,61.0,50.3333,?,?,?,?,?,-1.72047,cement
?,?,?,?,?,0.555555,?,0.555555,0.0740738,122.37,112.222,138.111,116.778,?,?,?,?,?,-2.2786,sky
?,?,?,?,?,1.5,?,2.16667,1.79815,15.3704,12.6667,12.4444,21.0,?,?,?,?,?,2.07587,grass
?,?,?,?,?,2.38889,?,16.4444,23.8963,35.8148,30.7778,42.8889,33.7778,?,?,?,?,?,-2.47015,path
?,?,?,?,?,1.05556,?,1.44444,0.829629,29.4815,23.2222,40.3333,24.8889,?,?,?,?,?,-2.18778,window
?,?,?,?,?,3.05555,?,2.38889,2.87067,56.9259,50.4444,71.4444,48.8889,?,?,?,?,?,-2.02178,path
?,?,?,?,?,2.94445,?,2.05556,1.67884,48.8148,44.1111,60.4444,41.8889,?,?,?,?,?,-1.96851,path
?,?,?,?,?,1.44444,?,0.944444,0.551852,7.77778,6.22222,5.55556,11.5556,?,?,?,?,?,1.98299,grass
?,?,?,?,?,0.388887,?,0.944447,0.827759,116.259,103.667,133.778,111.333,?,?,?,?,?,-2.3602,sky
?,?,?,?,?,1.27778,?,1.33333,1.13529,18.7407,11.7778,29.5556,14.8889,?,?,?,?,?,-2.25997,foliage
?,?,?,?,?,1.38889,?,26.4444,25.5375,56.7037,52.6667,64.4444,53.0,?,?,?,?,?,-1.97081,cement
?,?,?,?,?,1.0,?,1.16667,1.14444,93.4444,79.2222,117.111,84.0,?,?,?,?,?,-2.22578,sky
?,?,?,?,?,1.66667,?,1.5,0.299998,125.963,115.556,140.889,121.444,?,?,?,?,?,-2.33976,sky
?,?,?,?,?,0.0555556,?,0.222222,0.0296296,0.481482,0.0,1.44444,0.0,?,?,?,?,?,-2.0944,foliage
?,?,?,?,?,1.72222,?,3.88889,2.82963,19.9259,20.5556,24.1111,15.1111,?,?,?,?,?,-1.44096,brickface
?,?,?,?,?,3.05556,?,5.72222,6.07149,48.2222,43.8889,58.6667,42.1111,?,?,?,?,?,-1.9649,path
?,?,?,?,?,1.33333,?,1.38889,0.951852,17.6667,19.0,21.1111,12.8889,?,?,?,?,?,-1.30213,brickface
?,?,?,?,?,3.22222,?,0.222222,0.403687,2.14815,2.11111,2.55556,1.77778,?,?,?,?,?,-1.62891,window
?,?,?,?,?,0.888889,?,1.55556,1.58518,59.5556,54.2222,71.3333,53.1111,?,?,?,?,?,-2.03087,cement
?,?,?,?,?,1.94445,?,1.55556,1.99629,50.2963,45.4444,62.1111,43.3333,?,?,?,?,?,-1.97757,path
?,?,?,?,?,1.72222,?,1.61111,1.70741,13.7407,11.1111,12.3333,17.7778,?,?,?,?,?,2.29204,grass
?,?,?,?,?,1.11111,?,0.222222,0.344265,0.740741,0.777778,1.11111,0.333333,?,?,?,?,?,-1.51268,window
?,?,?,?,?,0.666667,?,1.33333,0.894427,9.77778,7.44444,6.44444,15.4444,?,?,?,?,?,1.98479,grass
?,?,?,?,?,2.27778,?,1.44444,1.0256,9.22222,6.55556,7.33333,13.7778,?,?,?,?,?,2.19294,grass
?,?,?,?,?,2.27778,?,1.61111,1.18165,20.5185,20.3333,22.3333,18.8889,?,?,?,?,?,-1.59668,cement
?,?,?,?,?,0.611111,?,0.388889,0.240741,1.33333,0.0,4.0,0.0,?,?,?,?,?,-2.0944,foliage
?,?,?,?,?,1.11111,?,0.555556,0.583731,54.2593,46.2222,70.3333,46.2222,?,?,?,?,?,-2.09452,cement
?,?,?,?,?,1.05555,?,1.88889,1.98518,110.296,97.6667,130.222,103.0,?,?,?,?,?,-2.26433,sky
?,?,?,?,?,1.5,?,3.83333,2.88868,50.4074,45.2222,62.3333,43.6667,?,?,?,?,?,-2.00872,path
?,?,?,?,?,1.16667,?,9.77778,5.45554,42.037,38.0,50.3333,37.7778,?,?,?,?,?,-2.14372,path
?,?,?,?,?,2.27778,?,2.88889,2.87407,26.7407,24.6667,35.2222,20.3333,?,?,?,?,?,-1.77611,brickface
?,?,?,?,?,1.33333,?,2.16667,1.97484,48.4074,44.2222,59.3333,41.6667,?,?,?,?,?,-1.94042,path
?,?,?,?,?,1.5,?,11.4444,103.763,36.1852,32.6667,44.0,31.8889,?,?,?,?,?,-2.03538,cement
?,?,?,?,?,2.22222,?,2.16667,1.27778,22.4815,22.0,28.7778,16.6667,?,?,?,?,?,-1.63041,brickface
?,?,?,?,?,1.05556,?,0.666667,0.222222,2.81481,0.555556,6.88889,1.0,?,?,?,?,?,-2.16432,foliage
?,?,?,?,?,1.44444,?,2.55556,5.58518,21.5926,21.3333,27.3333,16.1111,?,?,?,?,?,-1.57896,brickface
?,?,?,?,?,2.88889,?,1.11111,0.45542,18.0,14.0,15.7778,24.2222,?,?,?,?,?,2.27303,grass
?,?,?,?,?,2.88889,?,0.722222,0.062963,5.14815,2.77778,10.0,2.66667,?,?,?,?,?,-2.07343,window
?,?,?,?,?,1.22222,?,3.0,1.86666,22.3333,18.3333,21.4444,27.2222,?,?,?,?,?,2.45383,grass
?,?,?,?,?,0.833333,?,1.61111,1.92963,17.1852,18.3333,20.6667,12.5556,?,?,?,?,?,-1.3125,brickface
?,?,?,?,?,0.5,?,2.83333,2.04124,19.7778,16.3333,26.1111,16.8889,?,?,?,?,?,-2.15064,window
?,?,?,?,?,0.333333,?,5.22222,2.61336,40.7407,37.1111,49.3333,35.7778,?,?,?,?,?,-1.99081,cement
?,?,?,?,?,1.05556,?,3.05556,2.54224,6.7037,4.66667,10.8889,4.55556,?,?,?,?,?,-2.05447,window
?,?,?,?,?,1.0,?,1.5,1.01111,7.33333,5.33333,5.44444,11.2222,?,?,?,?,?,2.12242,grass
?,?,?,?,?,1.22222,?,1.33333,0.8,20.2593,20.3333,25.0,15.4444,?,?,?,?,?,-1.5551,brickface
?,?,?,?,?,0.333333,?,0.666667,0.0444444,1.37037,0.0,3.77778,0.333333,?,?,?,?,?,-2.16987,foliage
?,?,?,?,?,1.94444,?,2.05556,1.30668,17.8889,14.0,14.8889,24.7778,?,?,?,?,?,2.17699,grass
?,?,?,?,?,0.555555,?,1.55556,0.474074,3.37037,0.555556,7.66667,1.88889,?,?,?,?,?,-2.27516,foliage
?,?,?,?,?,0.555556,?,0.888889,0.344265,126.852,115.556,143.111,121.889,?,?,?,?,?,-2.33483,sky
?,?,?,?,?,1.22222,?,1.5,0.700001,18.0741,17.2222,23.6667,13.3333,?,?,?,?,?,-1.68385,brickface
?,?,?,?,?,1.83333,?,3.61111,9.21852,34.9259,31.4444,42.8889,30.4444,?,?,?,?,?,-2.00112,path
?,?,?,?,?,2.94444,?,3.83333,2.35467,47.9259,42.5556,59.2222,42.0,?,?,?,?,?,-2.05673,path
?,?,?,?,?,2.83333,?,4.11111,3.34442,48.7037,42.7778,61.0,42.3333,?,?,?,?,?,-2.07072,path
?,?,?,?,?,4.38889,?,1.27778,1.21868,21.4444,19.8889,25.7778,18.6667,?,?,?,?,?,-1.90381,cement
?,?,?,?,?,1.16667,?,1.38889,1.12382,49.9259,42.6667,64.2222,42.8889,?,?,?,?,?,-2.10244,cement
?,?,?,?,?,3.27778,?,2.22222,1.80944,61.4074,53.6667,76.5556,54.0,?,?,?,?,?,-2.10937,path
?,?,?,?,?,1.38889,?,0.666667,0.557774,59.1111,51.1111,74.0,52.2222,?,?,?,?,?,-2.14305,cement
?,?,?,?,?,2.05556,?,3.88889,3.63114,16.1852,13.3333,14.2222,21.0,?,?,?,?,?,2.2221,grass
?,?,?,?,?,0.444444,?,1.0,1.09545,0.740741,0.222222,1.77778,0.222222,?,?,?,?,?,-2.0944,foliage
?,?,?,?,?,1.66667,?,4.16667,4.21111,22.037,21.3333,28.0,16.7778,?,?,?,?,?,-1.61955,brickface
?,?,?,?,?,1.05555,?,2.22222,3.76296,105.667,96.6667,122.444,97.8889,?,?,?,?,?,-2.14316,sky
?,?,?,?,?,0.277778,?,0.277778,0.136083,0.407407,0.0,1.22222,0.0,?,?,?,?,?,-2.0944,foliage
?,?,?,?,?,1.05555,?,0.888889,0.34074,107.148,94.1111,128.222,99.1111,?,?,?,?,?,-2.24795,sky
?,?,?,?,?,0.944445,?,0.722222,0.879815,3.51852,1.11111,6.55556,2.88889,?,?,?,?,?,-2.4338,foliage
?,?,?,?,?,1.77778,?,2.0,0.933333,12.5185,9.55556,10.7778,17.2222,?,?,?,?,?,2.2672,grass
?,?,?,?,?,2.16667,?,8.33333,2.51219,57.3333,50.2222,71.5556,50.2222,?,?,?,?,?,-2.09375,path
?,?,?,?,?,1.38889,?,26.4444,25.5375,56.7037,52.6667,64.4444,53.0,?,?,?,?,?,-1.97081,cement
?,?,?,?,?,0.222222,?,0.777778,0.207407,5.18518,6.66667,6.0,2.88889,?,?,?,?,?,-0.874641,brickface
?,?,?,?,?,1.16667,?,1.05556,0.640741,19.0,14.4444,19.7778,22.7778,?,?,?,?,?,2.74165,grass
?,?,?,?,?,0.666667,?,0.944444,0.772201,112.963,99.3333,131.111,108.444,?,?,?,?,?,-2.39506,sky
?,?,?,?,?,1.0,?,1.11111,1.05185,2.51852,0.222222,6.11111,1.22222,?,?,?,?,?,-2.26746,foliage
?,?,?,?,?,1.22222,?,1.38889,1.57408,128.481,119.0,142.778,123.667,?,?,?,?,?,-2.29776,sky
?,?,?,?,?,1.55556,?,1.88889,1.74696,2.92593,1.22222,5.66667,1.88889,?,?,?,?,?,-2.22949,foliage
?,?,?,?,?,3.05556,?,2.77778,4.65185,6.74074,3.44444,11.5556,5.22222,?,?,?,?,?,-2.31888,foliage
?,?,?,?,?,4.5,?,6.05556,4.32777,58.5926,52.2222,72.6667,50.8889,?,?,?,?,?,-2.02885,path
?,?,?,?,?,0.277778,?,0.555556,0.272165,6.88889,4.55556,12.0,4.11111,?,?,?,?,?,-2.03946,window
?,?,?,?,?,2.22222,?,1.27778,0.646929,60.037,56.8889,69.3333,53.8889,?,?,?,?,?,-1.89298,cement
?,?,?,?,?,0.777778,?,2.94444,1.62504,54.7407,49.2222,67.7778,47.2222,?,?,?,?,?,-1.9917,path
?,?,?,?,?,3.38889,?,4.83333,4.092,58.0,52.0,71.0,51.0,?,?,?,?,?,-2.04594,path
?,?,?,?,?,1.27778,?,2.11111,3.0963,20.9259,19.6667,27.7778,15.3333,?,?,?,?,?,-1.72683,brickface
?,?,?,?,?,0.722223,?,0.777777,0.740744,111.63,101.0,129.222,104.667,?,?,?,?,?,-2.22968,sky
?,?,?,?,?,0.722223,?,4.44444,2.45553,58.7037,52.8889,72.2222,51.0,?,?,?,?,?,-1.99774,path
?,?,?,?,?,0.277778,?,0.277778,0.151852,3.7037,2.11111,7.11111,1.88889,?,?,?,?,?,-2.05845,window
?,?,?,?,?,1.0,?,1.44445,0.779364,126.667,115.444,142.444,122.111,?,?,?,?,?,-2.35283,sky
?,?,?,?,?,0.277778,?,0.333333,0.365148,0.888889,0.0,2.55556,0.111111,?,?,?,?,?,-2.12325,foliage
?,?,?,?,?,1.94444,?,3.66667,3.12694,45.7778,41.0,56.3333,40.0,?,?,?,?,?,-2.03293,path
?,?,?,?,?,0.111111,?,0.0555555,0.136083,1.37037,1.0,3.11111,0.0,?,?,?,?,?,-1.75502,window
?,?,?,?,?,0.833336,?,1.44444,1.22963,140.296,133.889,149.556,137.444,?,?,?,?,?,-2.33056,sky
?,?,?,?,?,0.666662,?,1.16667,0.408248,126.778,115.778,141.889,122.667,?,?,?,?,?,-2.37037,sky
?,?,?,?,?,0.999997,?,1.16667,1.14988,126.556,115.667,142.333,121.667,?,?,?,?,?,-2.32803,sky
?,?,?,?,?,1.66667,?,1.11111,0.981307,1.77778,1.11111,3.22222,1.0,?,?,?,?,?,-2.04515,window
?,?,?,?,?,1.38889,?,1.94444,0.596297,19.8519,20.0,24.6667,14.8889,?,?,?,?,?,-1.50866,brickface
?,?,?,?,?,2.44444,?,8.0,1.60554,20.6667,21.4444,17.7778,22.7778,?,?,?,?,?,1.28706,grass
?,?,?,?,?,0.388889,?,0.888889,0.544331,20.9259,16.6667,29.5556,16.5556,?,?,?,?,?,-2.08608,window
?,?,?,?,?,0.944444,?,5.11111,4.71247,43.1481,36.8889,55.8889,36.6667,?,?,?,?,?,-2.08184,cement
?,?,?,?,?,1.44444,?,1.88889,0.807373,12.6296,9.44444,11.0,17.4444,?,?,?,?,?,2.29185,grass
?,?,?,?,?,1.83333,?,1.94444,1.25462,49.963,45.1111,61.4444,43.3333,?,?,?,?,?,-1.99344,path
?,?,?,?,?,0.888889,?,0.833333,0.3,5.74074,7.33333,6.55556,3.33333,?,?,?,?,?,-0.862108,brickface
?,?,?,?,?,0.777777,?,1.72222,1.28956,68.2963,59.0,86.1111,59.7778,?,?,?,?,?,-2.12364,cement
?,?,?,?,?,0.833333,?,2.16667,3.85555,141.556,135.111,150.111,139.444,?,?,?,?,?,-2.40159,sky
?,?,?,?,?,0.277778,?,0.111111,0.0296296,0.37037,0.0,1.11111,0.0,?,?,?,?,?,-2.0944,window
?,?,?,?,?,1.55556,?,1.16667,0.623609,10.4815,8.66667,6.66667,16.1111,?,?,?,?,?,1.87049,grass
?,?,?,?,?,1.11111,?,1.16667,0.877778,4.03704,1.0,8.44444,2.66667,?,?,?,?,?,-2.31611,foliage
?,?,?,?,?,1.61111,?,1.27778,1.10386,63.2222,56.2222,77.7778,55.6667,?,?,?,?,?,-2.06802,path
?,?,?,?,?,2.55556,?,2.77778,1.14827,57.8889,51.4444,72.0,50.2222,?,?,?,?,?,-2.03854,path
?,?,?,?,?,1.83333,?,3.0,2.0548,46.8889,43.0,56.8889,40.7778,?,?,?,?,?,-1.94909,path
?,?,?,?,?,1.27778,?,1.44444,2.87407,122.556,111.0,139.778,116.889,?,?,?,?,?,-2.30709,sky
?,?,?,?,?,0.0,?,0.0,0.0,0.0,0.0,0.0,0.0,?,?,?,?,?,0.0,window
?,?,?,?,?,1.0,?,0.833336,0.433334,64.4444,58.3333,78.1111,56.8889,?,?,?,?,?,-2.02258,cement
?,?,?,?,?,1.22222,?,2.5,2.16795,15.2222,11.8889,21.6667,12.1111,?,?,?,?,?,-2.10272,window
?,?,?,?,?,0.888889,?,0.888889,0.340741,5.88889,7.11111,7.11111,3.44444,?,?,?,?,?,-1.03766,brickface
?,?,?,?,?,0.5,?,0.944444,0.32963,5.74074,7.44444,6.22222,3.55556,?,?,?,?,?,-0.726018,brickface
?,?,?,?,?,1.44444,?,2.72222,1.5408,22.7407,19.4444,19.7778,29.0,?,?,?,?,?,2.1269,grass
?,?,?,?,?,0.555556,?,1.05556,0.64693,111.926,98.2222,130.333,107.222,?,?,?,?,?,-2.38738,sky
